"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","120358","","","","0"
"1999-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","123852","","","","0"
"2000-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","125875","","","","0"
"2000-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","125595","","","","0"
"2000-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","124552","","","","0"
"2000-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","122851","","","","0"
"2001-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","124013","","","","0"
"2001-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","125343","","","","0"
"2001-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","127152","","","","0"
"2001-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","117032","","","","0"
"2002-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","115015","","","","0"
"2002-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","117187","","","","0"
"2002-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","119456","","","","0"
"2002-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","118260","","","","0"
"2003-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","119969","","","","0"
"2003-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","122820","","","","0"
"2003-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","127436","","","","0"
"2003-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","131767","","","","0"
"2004-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","134138","","","","0"
"2004-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","135882","","","","0"
"2004-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","138236","","","","0"
"2004-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","140455","","","","0"
"2005-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","146030","","","","0"
"2005-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","148902","","","","0"
"2005-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","155531","","","","0"
"2005-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","161242","","","","0"
"2006-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","164921","","","","0"
"2006-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","169309","","","","0"
"2006-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","171782","","","","0"
"2006-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","172613","","","","0"
"2007-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","172370","","","","0"
"2007-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","173267","","","","0"
"2007-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","173865","","","","0"
"2007-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","176973","","","","0"
"2008-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","183397","","","","0"
"2008-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","183772","","","","0"
"2008-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","183666","","","","0"
"2008-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","174589","","","","0"
"2009-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","147764","","","","0"
"2009-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","141467","","","","0"
"2009-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","142763","","","","0"
"2009-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","146832","","","","0"
"2010-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","154799","","","","0"
"2010-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","162264","","","","0"
"2010-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","168253","","","","0"
"2010-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","176689","","","","0"
"2011-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","181620","","","","0"
"2011-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","186102","","","","0"
"2011-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Non-residential structures, machinery and equipment","Dollars","81","millions","6","v62305735","1.1.1.13","186764","","","","0"
